BBID,BTID,BLID,species,length_mm,caste,pass,replicate,lat,lon,locality,elevation,trapStartDay,trapStartMonth,trapEndDay,trapEndMonth,trapDeployedHours,Canola2015_Adjacent,Canola2014_100m,Cereals2014_100m,Pulses2014_100m,PastureForageCrop2014_100m,NativeGrassland2014_100m,Water2014_100m,Urban2014_100m,Shrubland2014_100m,Forest2014_100m,Wetland2014_100m,Canola2014_250m,Cereals2014_250m,Pulses2014_250m,PastureForageCrop2014_250m,NativeGrassland2014_250m,Water2014_250m,Urban2014_250m,Shrubland2014_250m,Forest2014_250m,Wetland2014_250m,Canola2014_500m,Cereals2014_500m,Pulses2014_500m,PastureForageCrop2014_500m,NativeGrassland2014_500m,Water2014_500m,Urban2014_500m,Shrubland2014_500m,Forest2014_500m,Wetland2014_500m
1122315,13951-5-A-2015,13951,borealis,16,worker,5,A,50.7178,-113.5998,8.4 km from Gladys,1063,7,8,14,8,167.7333333,0,7197.931798,12596.38065,0,0,0,0,5398.448848,3598.965899,0,1799.482949,60282.67881,69280.09355,0,0,0,0,16195.34655,15295.60507,0,34190.17604,206940.5392,263624.2521,0,0,8997.414747,0,49485.78111,122364.8406,3598.965899,130462.5138
1115139,13751-1-A-2015,13751,borealis,19,queen,1,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,26,6,3,7,165.9,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1115144,13751-1-A-2015,13751,borealis,19,queen,1,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,26,6,3,7,165.9,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1115136,13751-1-A-2015,13751,borealis,23,queen,1,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,26,6,3,7,165.9,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1121580,13751-2-A-2015,13751,borealis,23,queen,2,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,3,7,13,7,240.25,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1115174,13751-2-A-2015,13751,borealis,21,queen,2,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,3,7,13,7,240.25,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1112053,13751-2-A-2015,13751,nevadensis,27,queen,2,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,3,7,13,7,240.25,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1121180,13751-3-A-2015,13751,borealis,23,queen,3,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,13,7,21,7,191.9666667,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1121178,13751-3-A-2015,13751,borealis,23,queen,3,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,13,7,21,7,191.9666667,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1121342,13751-4-A-2015,13751,borealis,15,worker,4,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,21,7,7,8,407.2666667,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1121325,13751-4-A-2015,13751,borealis,23,queen,4,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,21,7,7,8,407.2666667,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1121326,13751-4-A-2015,13751,borealis,23,queen,4,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,21,7,7,8,407.2666667,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1122254,13751-4-A-2015,13751,borealis,18,queen,4,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,21,7,7,8,407.2666667,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1121327,13751-4-A-2015,13751,borealis,15,worker,4,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,21,7,7,8,407.2666667,1,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1117067,13751-5-A-2015,13751,occidentalis,14,worker,5,A,50.6304,-113.5976,"466 Ave E, Blackie",1037,7,8,14,8,167.95,0,0,26092.50277,0,0,0,0,6298.190323,0,0,0,0,181747.7779,0,0,0,0,15295.60507,0,0,0,0,723392.1457,0,35089.91751,0,0,28791.72719,0,0,0
1115112,10832-1-A-2015,10832,borealis,19,queen,1,A,50.747,-113.5854,Near Blackie,1050,26,6,3,7,165.9833333,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1122026,10832-2-A-2015,10832,borealis,19,queen,2,A,50.747,-113.5854,Near Blackie,1050,3,7,13,7,240.0333333,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1122022,10832-2-A-2015,10832,borealis,20,queen,2,A,50.747,-113.5854,Near Blackie,1050,3,7,13,7,240.0333333,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121182,10832-3-A-2015,10832,borealis,24,queen,3,A,50.747,-113.5854,Near Blackie,1050,13,7,21,7,192.3333333,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121184,10832-3-A-2015,10832,borealis,21,queen,3,A,50.747,-113.5854,Near Blackie,1050,13,7,21,7,192.3333333,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1122248,10832-4-A-2015,10832,borealis,21,queen,4,A,50.747,-113.5854,Near Blackie,1050,21,7,7,8,407.1,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1122278,10832-4-A-2015,10832,borealis,13,worker,4,A,50.747,-113.5854,Near Blackie,1050,21,7,7,8,407.1,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121795,10832-5-A-2015,10832,borealis,16,queen,5,A,50.747,-113.5854,Near Blackie,1050,7,8,14,8,167.7166667,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121946,10832-5-A-2015,10832,borealis,18,queen,5,A,50.747,-113.5854,Near Blackie,1050,7,8,14,8,167.7166667,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121798,10832-5-A-2015,10832,borealis,16,worker,5,A,50.747,-113.5854,Near Blackie,1050,7,8,14,8,167.7166667,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121951,10832-5-A-2015,10832,borealis,19,queen,5,A,50.747,-113.5854,Near Blackie,1050,7,8,14,8,167.7166667,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121799,10832-5-A-2015,10832,borealis,16,worker,5,A,50.747,-113.5854,Near Blackie,1050,7,8,14,8,167.7166667,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121952,10832-5-A-2015,10832,borealis,18,queen,5,A,50.747,-113.5854,Near Blackie,1050,7,8,14,8,167.7166667,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1121800,10832-5-A-2015,10832,borealis,18,queen,5,A,50.747,-113.5854,Near Blackie,1050,7,8,14,8,167.7166667,0,0,0,0,31490.95162,0,0,0,0,0,0,899.7414747,27891.98572,12596.38065,155655.2751,0,0,0,0,0,0,104370.0111,199742.6074,70179.83503,340102.2775,0,0,2699.224424,0,0,68380.35208
1115147,20009-1-A-2015,20009,borealis,21,queen,1,A,50.7759,-113.583,"Township Rd 212, Blackie",1027,26,6,3,7,165.85,1,0,22493.53687,1799.482949,0,0,1799.482949,5398.448848,0,0,0,0,146657.8604,34190.17604,0,0,1799.482949,14395.8636,0,0,0,6298.190323,616322.9102,102570.5281,0,0,3598.965899,28791.72719,0,0,26092.50277
1122019,20009-2-A-2015,20009,borealis,20,queen,2,A,50.7759,-113.583,"Township Rd 212, Blackie",1027,3,7,13,7,240.05,1,0,22493.53687,1799.482949,0,0,1799.482949,5398.448848,0,0,0,0,146657.8604,34190.17604,0,0,1799.482949,14395.8636,0,0,0,6298.190323,616322.9102,102570.5281,0,0,3598.965899,28791.72719,0,0,26092.50277
1121506,20009-3-A-2015,20009,borealis,13,worker,3,A,50.7759,-113.583,"Township Rd 212, Blackie",1027,13,7,21,7,192.3666667,1,0,22493.53687,1799.482949,0,0,1799.482949,5398.448848,0,0,0,0,146657.8604,34190.17604,0,0,1799.482949,14395.8636,0,0,0,6298.190323,616322.9102,102570.5281,0,0,3598.965899,28791.72719,0,0,26092.50277
1122114,20009-4-A-2015,20009,borealis,19,queen,4,A,50.7759,-113.583,"Township Rd 212, Blackie",1027,21,7,7,8,407.05,1,0,22493.53687,1799.482949,0,0,1799.482949,5398.448848,0,0,0,0,146657.8604,34190.17604,0,0,1799.482949,14395.8636,0,0,0,6298.190323,616322.9102,102570.5281,0,0,3598.965899,28791.72719,0,0,26092.50277
1115365,20009-4-A-2015,20009,borealis,18,queen,4,A,50.7759,-113.583,"Township Rd 212, Blackie",1027,21,7,7,8,407.05,1,0,22493.53687,1799.482949,0,0,1799.482949,5398.448848,0,0,0,0,146657.8604,34190.17604,0,0,1799.482949,14395.8636,0,0,0,6298.190323,616322.9102,102570.5281,0,0,3598.965899,28791.72719,0,0,26092.50277
1122313,20009-5-A-2015,20009,borealis,14,worker,5,A,50.7759,-113.583,"Township Rd 212, Blackie",1027,NULL,NULL,14,8,NULL,1,0,22493.53687,1799.482949,0,0,1799.482949,5398.448848,0,0,0,0,146657.8604,34190.17604,0,0,1799.482949,14395.8636,0,0,0,6298.190323,616322.9102,102570.5281,0,0,3598.965899,28791.72719,0,0,26092.50277
1121363,17823-2-A-2015,17823,borealis,22,queen,2,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,3,7,13,7,240.1666667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1121484,17823-2-A-2015,17823,borealis,23,queen,2,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,3,7,13,7,240.1666667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1121992,17823-2-A-2015,17823,borealis,18,queen,2,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,3,7,13,7,240.1666667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1121398,17823-3-A-2015,17823,borealis,22,queen,3,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,13,7,21,7,192.25,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122247,17823-4-A-2015,17823,borealis,18,queen,4,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,21,7,7,8,407.2166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122249,17823-4-A-2015,17823,borealis,23,queen,4,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,21,7,7,8,407.2166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122267,17823-4-A-2015,17823,borealis,18,queen,4,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,21,7,7,8,407.2166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1121865,17823-5-A-2015,17823,borealis,14,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122307,17823-5-A-2015,17823,borealis,25,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122450,17823-5-A-2015,17823,borealis,19,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122454,17823-5-A-2015,17823,borealis,18,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122526,17823-5-A-2015,17823,borealis,15,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122530,17823-5-A-2015,17823,borealis,18,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1121866,17823-5-A-2015,17823,borealis,11,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122308,17823-5-A-2015,17823,borealis,21,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122451,17823-5-A-2015,17823,borealis,17,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122455,17823-5-A-2015,17823,borealis,16,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122527,17823-5-A-2015,17823,borealis,14,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122531,17823-5-A-2015,17823,borealis,17,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1121971,17823-5-A-2015,17823,borealis,15,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122309,17823-5-A-2015,17823,borealis,19,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122452,17823-5-A-2015,17823,borealis,18,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122456,17823-5-A-2015,17823,borealis,17,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122528,17823-5-A-2015,17823,borealis,17,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122532,17823-5-A-2015,17823,borealis,18,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1121708,17823-5-A-2015,17823,borealis,20,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122449,17823-5-A-2015,17823,borealis,22,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122453,17823-5-A-2015,17823,borealis,17,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122457,17823-5-A-2015,17823,borealis,19,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122529,17823-5-A-2015,17823,borealis,17,worker,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1122533,17823-5-A-2015,17823,borealis,18,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1112020,17823-5-A-2015,17823,nevadensis,26,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1112030,17823-5-A-2015,17823,nevadensis,24,queen,5,A,50.6596,-113.55,"Township Rd 200, Blackie",1059,7,8,14,8,167.8166667,0,0,899.7414747,0,0,24293.01982,0,6298.190323,0,0,0,1799.482949,64781.38618,0,0,116966.3917,0,15295.60507,0,0,0,10796.8977,349999.4337,0,5398.448848,385089.3512,0,29691.46867,0,899.7414747,0
1115132,13001-1-A-2015,13001,borealis,20,queen,1,A,50.572,-113.5471,1.3 km from Eltham,1023,26,6,3,7,165.8666667,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
1115134,13001-1-A-2015,13001,borealis,20,queen,1,A,50.572,-113.5471,1.3 km from Eltham,1023,26,6,3,7,165.8666667,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
1115128,13001-1-A-2015,13001,borealis,19,queen,1,A,50.572,-113.5471,1.3 km from Eltham,1023,26,6,3,7,165.8666667,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
1121993,13001-2-A-2015,13001,borealis,20,queen,2,A,50.572,-113.5471,1.3 km from Eltham,1023,3,7,13,7,240.2833333,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
1122282,13001-4-A-2015,13001,borealis,15,worker,4,A,50.572,-113.5471,1.3 km from Eltham,1023,21,7,7,8,407.1666667,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
1122251,13001-4-A-2015,13001,borealis,19,queen,4,A,50.572,-113.5471,1.3 km from Eltham,1023,21,7,7,8,407.1666667,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
1122262,13001-4-A-2015,13001,borealis,16,queen,4,A,50.572,-113.5471,1.3 km from Eltham,1023,21,7,7,8,407.1666667,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
1122269,13001-4-A-2015,13001,borealis,16,worker,4,A,50.572,-113.5471,1.3 km from Eltham,1023,21,7,7,8,407.1666667,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
1117062,13001-4-A-2015,13001,occidentalis,13,worker,4,A,50.572,-113.5471,1.3 km from Eltham,1023,21,7,7,8,407.1666667,1,0,23393.27834,0,0,0,0,5398.448848,0,0,0,0,178148.812,0,0,0,0,13496.12212,0,0,0,0,755782.8388,0,0,0,0,29691.46867,2699.224424,0,0
